reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
93e1a670-6b6d-45e3-86e2-540f9578c83c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya tidak bisa masuk ke aplikasinya. Saat login sudah berhasil dan memulihkan chat, layarnya terus berwarna putih dan tidak muncul isi aplikasinya. TOLONG DIPERBAIKI, SAYA SANGAT BUTUH UNTUK KULIAH SAYA. TERIMA KASIH.",1,2,10.5.2,2020-04-14 09:58:39,,,10.5.2
54e7daf1-b22d-4e1a-b8b0-3759c8498de1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"haloo line, saya udah lama banget pake line, Aplikasi yang hampir saya gunakan setiap hari. tp kok akhir2 ini line suka eror terus yaa, sering ada bacaan unfortunately, LINE has stopped dan makin lemot. tolong ya diperbaiki lg.",1,3,8.19.2,2019-02-01 16:39:03,,,8.19.2
b51a67fb-d7df-4eaa-8ae1-778f83ad8d04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk update yg sekarnag agak susah, walaupun bagus barnya dibawah tapi tidak bisa langsung menggeser dari timiline ke chat jadi butuh waktu, bagusnya kaya awal dimana dari chat bisa digeser langsung ke timeline",4,1,9.6.0,2019-04-23 01:33:18,,,9.6.0
6f72251e-e057-466d-a5e3-7d45cc73994e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin di update makin banyak fitur fitur yang gak mendukung jadi merepotkan. Lebih suka versi yang lama lebih simpel, desain mudah dilihat, dikemas lebih rapi. Versi sekarang banyak tambahan tidak perlu jadi merepotkam pengguna",2,131,10.13.3,2020-08-07 06:39:37,,,10.13.3
0b2e3b5b-e8db-4896-8c82-2de002ffcae1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa gak bisa login pake Facebook si?, akun get rich gua sayang woii, kasih solusi lah",1,0,15.1.2,2025-02-11 17:13:55,,,15.1.2
61396dd8-aeda-4db4-b5ad-d9c6bdf0ca00,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf saya kasih bintang 1 dulu, line sekarang bikin emosi asli. Chat masuk banyak yang delay, notifnya ada tapi pesannya gak masuk-masuk. Kalau ngirim pesan juga sering tidak terkirim-kirim, udah update paling baru tapi tetep aja sering bermasalah ketika mengirim ataupun menerima pesan. Tolong diperbaiki🙏",1,172,11.14.3,2021-08-29 17:25:34,,,11.14.3
b2d98dcb-81e8-4203-8400-0b86155b57b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong dong line di fix. Saat mau login di android versi 6/7 selalu tidak bisa dan tulisan harap update line versi terbaru terus. dulu line gampang login nya makin di update makin parah fitur dan malah system login nya error,1,0,,2024-03-04 17:21:49,,,
ed573704-7ffc-4532-a454-3e417babf18d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Line bagus tapi mb-nya terlalu terlalu banyak jadi menuhin RAM gitu sebenernya bagus terus kadang-kadang suka ngehang loading terus tolong dong itu kalau bikinnya kalau ngirim video biar durasi nya agak lebih lama kan lebih enak gitu overall is ok,3,2,,2019-02-15 11:38:54,,,
466b3630-2bbb-4bd6-9b04-e3e010be2bb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Line yang sekarang makin gak enak :( kenapa fiture backup chat hanya bisa text saja? padahal akan lebih fleksibel apabila gambar juga bisa dibackup bersamaan bukan dimasukin keep. Untuk backup juga sekarang gak bisa sendiri2 untuk tiap chat :'( Kembalikan Line seperti yang duluuuu,1,8,9.8.0,2019-05-29 16:26:11,,,9.8.0
3a7ddc68-2847-4471-a0a0-83c300ed1297,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Overall sudah diperbaiki beberapa bugs nya, tetapi masalah suara di free call /video call di samsung m30 belum teratasi, suara menjadi sangat nyaring sedangkan penerima suaranya tidak dapat di dengar, padahal microphone baik-baik saja dan normal di aplikasi lain, mohon segera diperbaiki",2,132,10.21.4,2020-12-15 11:06:43,,,10.21.4
c248e821-2e2b-4795-b96f-5a013d1b7ac4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udah mau bangkrut ap gmn ini line, voom sdh dhpus. Sprtinya gk lm lg off ini",1,0,15.1.3,2025-02-14 02:49:40,,,15.1.3
b11d26fe-3d27-4ead-88c2-bc1176efef1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong perbaiki bugs tampilan rekomendasi emoji yang tidak muncul gambarnya dan force close saat ditekan emojinya, thx. Terus sekarang teknis loginnya jadi gak jelas total, kek mana mau login tapi malah disuruh pake kode pindah akun, kalau akunnya sendiri aja gak ke login di hp manapun. Jangan persulit buat login deh",1,8,10.15.0,2023-09-28 02:15:36,,,10.15.0
768484a6-3f4c-4a3e-9932-08e931797dcb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sampah, masa akun tiba2 ga bisa login. Yg tertera malah nomor yg dimasukkan tdk terdaftar, aplikasi idiot. Terus akun get rich g udah keluar duit banyak jd ga bisa login. Hapus aja kl gitu semua aplikasi yg berhubungan dgn line, penipuan sampah!!!",1,101,12.9.2,2022-09-13 13:24:07,,,12.9.2
f643d963-cc90-45a6-af7c-7819e8ec0c04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya pengguna line dari tahun 2018 benar-benar kecewa setelah diupdate. Saya lebih nyaman dengan line yang dulu, dimana masih bisa sfr dan bisa buka note grup. Selain itu lancar-lancar saja, tidak seperti sekarang yang kian memburuk.",3,4,,2020-04-14 04:35:17,,,
c883cf11-812a-4d6e-b883-7a4bea72609f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Susah login nya. Udah coba dari no hp, kode otp ga dikirim2, coba dari panggilan ga mau jg. Setelah itu diblokir lagi selama beberapa jam. Niat develop aplikasi ga sih. Kok user dipersulit, ada data yg saya keep jdi harus kehilangan akun lama. Tutup aja aplikasi ga guna ini",1,1,,2024-12-24 17:08:09,,,
3c3dfc74-7c0e-45b1-b0ed-e5563e0d3a88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok line gitu ya? Kalo engga di buka engga dah ada pemberitahuan yang keliatan. Padahal udah tak atur ttp aja gitu. Bahkan kadang"" pas buka line pun sinyalnya bisa hilang. Padahal internet 4G+ hmm. Coba dong, gimana caranya biar engga gitu lagi linenya. Susah soalnya kalo gk ada pemberitahuan kan gk tau kalo ada line masuk. masak harus cek terus tiap menit-__- benerin dong apps nyaa nihh kesel",1,7,10.4.2,2020-03-23 05:08:01,,,10.4.2
21b78dfa-db9f-426e-86ec-7e7e72b6f1e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hadeh gimana sih ini,, masa gabisa login nunggu verifikasi untuk login nya,, udah mana lama banget,, sebanyak itukah yang login,, atau ada masalah dengan line nya sendiri,, apabila seperti ini terus lama"" line sudah tidak bisa dipercaya lagi.",1,1,11.22.2,2023-05-04 10:23:21,,,11.22.2
f8640733-7383-4a83-b219-91e1fd7c4264,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong dong balikin lagi fitur swipe ke kiri atau kanan untuk akses cepat ke kontak atau timeline. tolong juga server Line keep dipercepat lagi, kerasa banget leletnya server penyimpanan keep. terimakasih",1,644,9.12.1,2019-07-29 03:10:25,,,9.12.1
479106d2-624d-4683-8867-e014a5aa8033,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😤jika hp lama anda rusak dan terlanjur meresetnya maka anda sebagai pengguna akan mustahil memakainya di hp baru anda. (Solusi seharusnya kirimkan link verifikasi ke email tapi tidak ada) 😤Sama sulitnya jika mau membuka aplikasi ini di komputer. Malah disuruh jadi kreator stiker. 😄Pakailah aplikasi lainnya yang suka memudahkan penggunanya. Masih banyak aplikasi lain yang jauh lebih praktis daripada ini.,1,368,14.0.2,2024-01-28 04:32:38,,,14.0.2
fe00d54c-bbd1-41dc-ba33-e791e1040426,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bisakah kembalikan menu story di line,5,2,15.1.4,2025-02-20 03:25:18,,,15.1.4
a2eaaddd-d701-4097-ba24-7db2eef20900,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Line goblok, kontak yg diblokir masa masih bisa liat timeline padahal dipengaturan pengecualian udah gk ada . Kampret Dan ternyata semua orang yg udah kukecualikan di timeline,semuanya masih bsa liat timeline aku. Dasar aplikasi rusak",1,10,9.20.2,2019-12-20 02:55:39,,,9.20.2
0de5a625-7297-4cc8-823a-da6155097bd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Stiker saya kenapa kadaluarsa dgn sendirinya ya? padahal saya beli dg menggunakan poin atau pulsa, tidak hanya 1, lebih dari 10 stiker kadaluarsa sendiri, padahal sudah jelas2 diinfo stikernya bertuliskan 'tidak ada kadaluarsa' tolong diperbaiki, sangat mengecewakan. Ditunggu konfirmasinya segera.",5,5,,2018-12-21 11:52:53,,,
ea41573e-ccf4-4480-af5d-e640325aa125,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ukuran aplikasi ruuuaarr biasa gede ya. Mungkin karna terlalu buaanyaak fitur2 yang sebenernya kagak penting dan kagak kepakai buat pengguna. Akhirya apps line saya hapus ngabisi memory dan baterai dan paket data. Sampah ya buaanyak cuukk,1,0,,2018-11-12 04:04:57,,,
75a14616-4915-4b85-9017-a0db3fd906a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ampas gabisa login diblokir sementara udah 2 Minggu, pengaduan ga menghasilkan apapun",1,0,15.2.1,2025-03-09 12:17:03,,,15.2.1
558c966f-bec4-4972-be39-316d472f108d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin kesini makin susah dulu login ke facebook cepat dpt nomor verifikasi,sekarang harus ngetuk""gambar yg gk jelas mending setelah di ktuk semua sudah bisa ke buka,ini sudah semuanya di ketuk tidak ada yg tersisa masih juga blom bisa di buka,buang-buang waktu untuk buat akun satu ini",1,4,11.15.3,2024-09-03 00:11:10,,,11.15.3
ba462abd-8654-4d56-aca7-747309bbb302,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semakin hari semakin bagus, namun saya agak kurang tertarik dgn adanya fitur story pada line.. pengoperasian menjadi cukup berat, apalagi ponsel yg saya gunakan masih keluaran lama dg kapasitas ram hanya 1gb... saya lebih suka line versi lama yang msh sederhana dan tidak memberatkan ponsel.. dari segi tampilan sudah oke banget.",4,26,9.8.1,2019-06-12 08:26:24,,,9.8.1
45dafff4-d362-41ee-9a69-99ffa40c71cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya suka dengan aplikasi line, tapi ukurannya terlalu besar dan cepat sekali memakan memori banyak. Saya harap bisa mengurangi penggunaan memori, mohon dioptimalkan kembali. Padahal line ini penting bagi saya, karna banyak informasi dari kampus dikirim lewat line",4,13,,2020-01-12 13:46:22,,,
91210b01-c9d5-480d-93bb-80817f7b12f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin jelek nih aplikasi, chat suka gak masuk kalau apk gak di buka,dan saat buka story foto dari teman sangat cepat ke slide nya, tapi giliran video normal.. dan jarang skali muncul notif dari line! LINE SEMAKIN BURUK! LEBIH BAIK UNINSTAL",1,531,11.20.1,2021-12-01 23:20:30,,,11.20.1
9285fd83-3cb8-43a2-8202-7c2c9e28d760,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok aku download Line ini tapi , pas udh mau selesai , malah ngulang dari 0% lagi .., berulang ulang lho , padahal aku udh kosongkan ruang / memori nya , dan sampai aku nge hapus hampir 5 App , Tolong ini gimana caranya ya , kalo ada yg tau , atau memang sering terjadi ??? , kalo Nge Bug Tolong di betulkan ya!",3,3,,2019-03-18 00:48:03,,,
37cffd81-c21c-4135-ad0c-1f0d3a69a30b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Loginnya terlalu sedikit.. mempersulit kenapa harus menggunakan vervikasi via sms berbayar pula..kenapa tidak langsung kirim otp saja . Dan tambahkan pula fitur login via email seperti dulu,1,151,11.13.2,2021-07-31 10:52:41,,,11.13.2
750b461a-a39c-4a5d-a87f-ef22bd5999ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok agak kecewa ya min, di line storenya sekarang nggak bisa beli item buat game. Kenapa di hilangkan sih ? Itu menu paling favorite saya,beli cash/diamond pakai line store. Saya pengguna line store dr jaman awal ada game. Agak disayangkan..",1,1,,2020-05-01 01:34:42,,,
c6af4804-4407-4f55-9916-048f4f64bbed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sy pengguna line kurang lbh selama 6 tahun, line selalu membuat update yang menarik tapi sy rasa beberapa update malah membuat sy kesulitan, seperti hilangnya sfr kemudian pihak line membuat line voom dmn hanya friendlist saja yg bisa lewat timeline sedangkan buat sfr sj kita tdk bisa. Lalu ada follow/follower yang dmn jika kita tdk memiliki followers maka post kita tidak akan diliat siapapun, bukankah ini merepotkan? Sy harap ulasan ini menjadi pertimbangan untuk pihak line kedepannya.",1,3,11.9.1,2021-12-12 04:59:25,,,11.9.1
e98ed473-8d45-4806-98fd-c4c00b43fe72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya gak bisa login padahal pernah login sebelumnya setiap kali saya input nomor telepon muncul notif minta update... Pas masuk ke google play gak ada info pembaharuan jadi bingung sama jalan login nya.... Semoga ada perbaikan selanjutnya,1,0,11.5.2,2023-06-15 04:29:55,,,11.5.2
4763230d-902c-448b-b0b6-a783ad0bdda9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat susah ketika mau login. Disuruh mencoba kembali setelah satu jam, tetapi hasilnya sama saja. Saya tetap tidak bisa login. Tolong diperbaiki lagi. Dulu aplikasi ini bagus, tetapi sekarang malah mengalami kemunduran.",1,814,13.10.1,2023-07-04 10:25:19,,,13.10.1
394b31ce-d99f-4efc-bcd9-1ef0ed9d8844,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa saat aplikasi tidak dibuka beberapa saat membuat notifikasi seringkali tidak muncul ya? Tidak ada dering maupun bubble notifikasi, jadi saat membuka aplikasi baru muncul notifikasinya. Mohon segera di fix, bug ini sangat tidak nyaman",3,880,11.19.1,2021-11-05 23:52:45,,,11.19.1
424d1adc-9574-4d0d-8de0-87c99df8d79c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baru juga di updet versi baru malah gak bisa ke buka yah jadi instal ulang lagi ini payah deh mending gak di updet deh kalo ilang kaya gitu mengecewakan saya pake line udah 5 tahun yaa jadi makin ancur line kalo di updet ke versi terbaru tolong di perbaiki aplikasinya,2,0,5.9.2,2019-04-24 17:19:40,,,5.9.2
ce4b2718-bb46-485f-acac-8a4c17887284,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah update, akun saya tidak bisa log in lagi. Selalu mencul ""Harap Update Line dan Coba Lagi"". Begitu juga ketika mencob daftar akun baru. Padhal sudah updte versi terbaru dan keterangan perangkat kontibelitas perangkat dapat digunakan di perangkat saya.",1,0,11.15.3,2023-12-20 01:09:22,,,11.15.3
9e9ba6b7-40d4-478f-ba82-f974538fef9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk pihak pengembang LINE yg terhormat, sy mengeluhkan fitur login untuk saat ini terasa semakin dipersulit. Sy mengharapkan fitur login seperti dulu lagi yang memudahkan penggunanya untuk login lewat no.telp dengan verifikasi yg tidak membebankan biaya pulsa bagi pengguna. Biasanya fitur login untuk memverifikasi hanya pihak aplikasinya yg mengirim kode OTP pd penggunanya dan bukan pengguna apk yg mengirim dgn beban pulsa, harap diperhatikan. Terima kasih",3,170,11.14.3,2021-08-26 13:17:16,,,11.14.3
a5ab8ef2-55c0-4476-aa29-d0b9b3d741c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya mau log in susahnya minta ampun.. Apps nya nyuruh buat update, tapi pas dicek di play store nggak ada button buat update. Trus berulang kali saya uninstal trus instal lagi, tapi tetep aja ga bisa log in. Ini gimana mau pake apps nya kalo log in aja susah..",1,5,11.15.3,2023-07-26 11:20:40,,,11.15.3
45d4a537-0fac-460e-9ea6-4c696b11828a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya tidak suka dengan tampilan LINE baru di android. saat ini toolbar nya ada dibagian bawah dan gak bisa di geser utk ke toolbar lainnya (seperti tampilan dulu) harus di klik satu2. Selain itu saat membaca di Line today tombol ""home"" ada di atas, dan toolbar chat ada di bawah. itu sangat merepotkan. apakah bisa tampilan dan peletakan fitur2nya di perbaiki? terima kasih",2,8,9.6.0,2019-04-18 07:05:39,,,9.6.0
0a60b752-2a8b-49ba-a073-2e1c362ba3ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Karena ada update otomatis, saat sy membuka line aplikasi ini langsung muncul kebijakan dan privasi namun tidak dapat merespon apa yang saya pencet, saya uninstal juga tidak dapat di login dengan alasan koneksi saya gagal padahal koneksi saya baik2 saja sampai membuka ig pun cepat sekali. Mohon dibantu ini karena apa dan bagaimana cara mengatasinya",1,119,8.18.1,2018-12-09 23:36:53,,,8.18.1
eebe0f96-aefe-47e9-9d85-7e9502cc4278,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa voom di tiadakan di negara lain selain Taiwan, Jepang, Thailand???! Kita nyari uang di line malah dikasih pemberitahuan kayak gini. Bingung, mulai dri awal lg di aplikasi lain kan jadinya, padahal Indonesia termasuk negara pengguna linenya banyak.",1,0,,2025-01-10 12:00:54,,,
a3b493b3-4b8c-4f74-8624-d3bb130d7d5c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi udah jelek tidak ada yang menarik,1,4,15.1.3,2025-02-14 13:51:21,,,15.1.3
919d8b3e-6ef0-466a-b16c-a5246889896f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa sih line makin aneh kaya gini? Pls lebih enak fitur line yang dulu dari pada yang sekarang!! Sekarang mesti follow2 orang baru timelinenya lewat di beranda, padahal dulu cuma sekedar add id aja udah mudah!! Tolong kembalikan line ke fitur yang gak pake sistem follow2an, saya suka line yang apa adanya dari pada apdet terbaru yang dipaksakan kaya gini! Tolong diperbaiki!",1,5,,2021-12-11 04:47:12,,,
f82cf639-9aac-4581-a53a-7d7950243608,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong kembalikan ke tampilan swipe dan icon ada di atas karena lebih mudah untuk dilihat, saya lebih suka pake tampilan swipe soalnya nggak ribet harus diteken dulu, sekarang diperbaharui tapi makin aneh",1,55,9.8.0,2019-05-26 15:59:26,,,9.8.0
45737455-5209-4b68-9217-0e0b5de21aac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Suka banget sama line, walaupun memenuhi memori saya itu wajar dan sesuai karna banyak banget fitur yg lucu lucu seperti stiker, game yg ada, tema, polling dan masih banyak lahii😍😍😍sesuai banget....dan terakhir bisa vidcall bareng banyak temen😚😚",5,1,7.17.2,2018-11-07 17:15:50,,,7.17.2
ddfed58b-1003-4dbc-9867-03b245edf5be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please fix this. gatau kenapa kalo di android pas ganti display picture selalu jadi jelek gambar dpnya. padahal kualitas gambar sudah sangat HD karena diambil melalui kamera digital. tetapi saat ingin dijadikan display picture malah jadi burem dan hasil gambar setelah diunggah menjadi tidak HD lagi,2,9,8.14.1,2018-09-24 14:50:27,,,8.14.1
9804cedb-265b-4f3b-bb52-963cc5084b69,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Teruntuk yang membuat Line, saya tau pembaruan itu penting tapi gak seminggu 3× juga, kalo bisa sebulan 1× aja biar hemat juga kuota. Lama kelamaan kalo kebanyakan update orang akan kesal. Mohon dibantu. Terimakasih",3,61,9.13.0,2019-08-01 09:30:10,,,9.13.0
4b04774a-7157-425e-8ffb-5b628109b388,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Parah udah ke download 85% masa gagal teruuuus gak bagus nih lama lama... Awalnya error terus di update gagal terus akhirnya uninstall eeeh download lagi gagal terus udah beberapa kali balik lagi ke awal... Aneh!!! Tolong dong di bantu,2,1,9.13.1,2020-01-30 12:51:13,,,9.13.1
13088c54-126e-4f43-9122-b46c1f6f29c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sy update ulang karna sudah lama ga pakai line..sy kira sdh lbh baik tp ternyata tambah buruk bahkan sangat buruk..setiap kali masuk dgn nmr hp atau email jawabannya periksa koneksi jaringan...heloooo...jaring bgs kuota byk tetap aja ga bisa..hapus aja aplikasi ini!!!,1,3,9.1.1,2019-02-21 07:32:18,,,9.1.1
